id,Text,Label,language
2795,"""THE UGLY TRUTH:
 
 If you talk like a THUG, act like a THUG, walk like a THUG, and live like a THUG... Then you will die like a THUG!
 
 ""Live by the sword die by the sword."" - ""Don't hate the player, hate the game!""
 
 This was not an innocent little child just walking down the street who got shot in the back. If we cannot blame the parents then we must look at the individual who in this case was an adult. 
 
 What kind of music did he listen to?
 What kind of videos did he view?
 Who were his role models?
 How did his environment affect him?
 Who were the enablers?
 Who did he associate with?
 But most importantly, when will he be accountable for his own actions? Unfortunately, on this day, he chose the wrong pathway to his fate. 
 
 You cannot rob a store and call it shoplifting. Heck, you might as well call it borrowing without permission. 
 
 This was not his first crime and there were probably many unrecorded (not caught) negative actions by Mike Brown (MB). You cannot assault another human being without consequences. Or should we say ""he was just playing, it was no big deal, or it was childish"". Get real folks. The riots, looting, attacks, and threats has nothing to do with MB. It has to do with a culture who feel they are entitled and will use any excuse or propaganda to find any excuse to commit crimes in the name of ""No Justice - No Peace!""
 
 Hands Up - Don't Shoot!"" - Please this culture needs to STOP, ""Pants on the ground, Pants on the Ground, Looking like a Fool, with your Pants on the Ground! Hat turned Sideways, Gold in your mouth, Looking like a Fool, with your Pants on the Ground!""
 
 Let me say, THIS IS NOT ABOUT RACE! THIS IS NOT ABOUT LACK OF JUSTICE! 
 
 JUSTICE, naturally in the street, will usually end in tragedy. This was the result of an immature with no respect THUG who believed he could use his size to intimidate. He probably did it in school and we know he did it in the street.
 
 --------- REAL PARENTS (or those around them) would have not called what MB did ""Childish"". That was not, nor is childish behaviors. His behaviors were felonious and criminal. And to be frank, would have probably cost him his life elsewhere at a different time. REAL PARENTS would have stated, ""This was my son. What he did was wrong in this store and to the clerk. If in fact, the evidence shows my son assaulted this officer, and posed a threat by going after the officer before the shots were fired... Then may our son rest in peace as his actions we do not condone but this consequence was just due to his own choices and actions. We unconditionally love our son. However, we also forgive the officer. We apologize to the store clerk and we hope as a family and people can move on only to learn, our actions and how we live dictate our consequences, be it positive or negative. We would also like to support alternate methods in the event this does happen again using non-lethal weapons such as rubber bullets, taser, mace, etc. ----------- And to those who truly support change - NO SILENCE - NO VIOLENCE.
 
 There is no sugar coat here. As a human, as a race, we need to be accountable for what we say and do. 
 
 Lastly, If the officer was racist and he did shoot MB without rhyme or reason, or if he in fact, just targeted MB & DJ because they were black, and decided to gun down MB (in the back and front) even though he surrendered peacefully with his hands raised, THEN I would side with MB and those who support the cause.
 
 But unfortunately, the evidence thus far does not support the above paragraph. 
 
 Question 1: Would this still be the reaction, if the officer were a female?
 
 Question 2: Would this still be the reaction, if the officer were Black/African American?
 
 Question 3: Would this still be the reaction, if Mike Brown was gunned down by a peer of his own race?
 
 Question 4: Would this still be the reaction, if Mike Brown were White?
 
 Question 5: Would this still be the end result (death), if Mike Brown was productive at home, work, or school other than running the streets?
 
 To the people:
 
 ""Nothing in the world is more dangerous than sincere ignorance and conscientious stupidity."" - Martin Luther King, Jr.
 I think it is safe to say, we are living in dangerous times because of this simple fact proving this Martin Luther King, Jr.'s quote. Unfortunately, it is coming from his own race and those supporting a lost cause.
 
 To the people who cry wolf...
 
 MJ
 
 Please Repost! """,toxic,ingles
2796,"""My thought of this ""waste of skin' catching his just desert at 3300fps wouldn't make me a popular guy with the ""no free people allowed"" party. But I don't live on the bookends of this country. The rest of you libshits' would do yourselves justice to know the MAJORITY of Real Americans despise you in every way. Know It and own it. Every day you continue to exist is because ying must have yang motherjumper!""",toxic,ingles
2797,"""fascistas fuera""",hate,español
2798,"""no mms, lee antes d escribir 🤦‍♂️""",toxic,español
2799,"""vamosss ultima 🎯""",clean,español
2800,"""alguien sabe drops?""",clean,español
2801,"""We need to get back to basics. When these savages riot or protest use the German Shepard's. then shoot these animals...""",toxic,ingles
2802,"""otra pendejada más y listo""",toxic,español
2803,"""Love the vibe here ✨""",clean,ingles
2804,"""This was explained well.""",clean,ingles
2805,"""Butch lesbians are repulsive""",hate,ingles
2806,"""JAJAJAJA increible""",clean,español
2807,"""Pretty straightforward stuff.""",clean,ingles
2808,"""hey chat listos pa spam xD""",clean,español
2809,"""This guy is a dumbass. He claims that policed hired thugs took his phone and shot off rounds without any evidence to back his claims.""",toxic,ingles
2810,"""The example was useful.""",clean,ingles
2811,"""vamos por la W bro 🏆""",clean,español
2812,"""Nice breakdown of the topic.""",clean,ingles
2813,"""Helpful and clear.""",clean,ingles
2814,"""pinche payaso 🤡🤡""",toxic,español
2815,"""Bassem Masri is a criminal, a thug and a psychopath. He has no credibility, and no humanity. He needs to be locked in a jail cell. Time for the rubber-room and straight-jacket for Bassem. Get his intellectually dishonest butt out of the community. """,toxic,ingles
2816,"""Not complicated at all.""",clean,ingles
2817,"""qué vergüenza ajena""",toxic,español
2818,"""aprende algo pls""",toxic,español
2819,"""This explanation works.""",clean,ingles
2820,"""aprende a escribir bien""",toxic,español
2821,"""q comentario tan tonto""",toxic,español
2822,"""bro neta ya basta""",toxic,español
2823,"""latinos machetes""",hate,español
2824,"""buff necesario ya XD""",clean,español
2825,"""das pena ajena, PENITA 😬""",toxic,español
2826,"""wey q asco d opinion 🤮""",toxic,español
2827,"""nerf cuando jajaja XD""",clean,español
2828,"""cuando vuelve stream?""",clean,español
2829,"""alguien sabe drops?""",clean,español
2830,"""This feels well organized.""",clean,ingles
2831,"""A true dictatorship ! Let's wait and check which of the coutries will start sanctioning on U.S government? I guess none of countries, because USA is a corrupted all of countries in the world except Russia and China.""",toxic,ingles
2832,"""otra idiotez""",toxic,español
2833,"""nerf cuando XD""",clean,español
2834,"""This answered my question.""",clean,ingles
2835,"""lol lol chat loco""",clean,español
2836,"""jajajaja buen cierre""",clean,español
2837,"""Buy ak47 shoot all USA copa""",toxic,ingles
2838,"""Clear and easy explanation.""",clean,ingles
2839,"""Lowkey inspiring ngl.""",clean,ingles
2840,"""Clear points, good job.""",clean,ingles
2841,"""Easy to follow explanation.""",clean,ingles
2842,"""comentario basura""",toxic,español
2843,"""ese win ya casi cae 🤩""",clean,español
2844,"""pog cierre 🔥""",clean,español
2845,"""musulmanes mezquitas""",hate,español
2846,"""q estupidez acabo de leer""",toxic,español
2847,"""This explanation was good.""",clean,ingles
2848,"""otra vez mal""",toxic,español
2849,"""neta esta buenisimo 😎""",clean,español
2850,"""This feels very relatable tbh.""",clean,ingles
2851,"""Blacks belong in cages""",hate,ingles
2852,"""cuando vuelve el stream?""",clean,español
2853,"""alguien sabe raid?""",clean,español
2854,"""GG se disfruto ❤️""",clean,español
2855,"""Perverted faggots stay away from children""",hate,ingles
2856,"""This is not your counties go back to he middle east that's your counties b""",toxic,ingles
2857,"""rumanos mendigos""",hate,español
2858,"""comentario basura""",toxic,español
2859,"""Racist whites are the problem""",hate,ingles
2860,"""q comentario tan nefasto""",toxic,español
2861,"""I liked this explanation.""",clean,ingles
2862,"""We all know with the chimpers there is no compassion in their mud pumping hearts. """,toxic,ingles
2863,"""nmms estas mal mal mal""",toxic,español
2864,"""Masri is about as close as you can get to ISIS in America. """,toxic,ingles
2865,"""All whites are devils""",hate,ingles
2866,"""Good explanation overall.""",clean,ingles
2867,"""q onda bro o/ llegandole""",clean,español
2868,"""gg wp estuvo bueno 👏""",clean,español
2869,"""mujeres cuotas""",hate,español
2870,"""Refugees are terrorists in disguise""",hate,ingles
2871,"""Subhuman niggers get out""",hate,ingles
2872,"""otra idiotez tuya""",toxic,español
2873,"""nooo casi pero bn jugado""",clean,español
2874,"""comunistas partido""",hate,español
2875,"""ALSO LOVE HOW THEY ONLY SHOW PICTURES OF BROWN AS AN ANGEL AND NOT AS A TUG.""",toxic,ingles
2876,"""esto ya es GG? :o""",clean,español
2877,"""qué comentario tan malo""",toxic,español
2878,"""wenas bro como estan hoy :)""",clean,español
2879,"""aprende a escribir antes d venir a opinar ✍️""",toxic,español
2880,"""hola wey como estas hoy?""",clean,español
2881,"""terroristas musulmanes""",hate,español
2882,"""q pena contigo""",toxic,español
2883,"""Easy explanation tbh.""",clean,ingles
2884,"""puras estupideces dices""",toxic,español
2885,"""Wrong Mother Fucker. No shoot to apprehend""",toxic,ingles
2886,"""XD momento unico""",clean,español
2887,"""a qe hora te despides?""",clean,español
2888,"""W enorme 🏆""",clean,español
2889,"""Immigrants are parasitic scum""",hate,ingles
2890,"""This is helpful, thanks!""",clean,ingles
2891,"""musulmanes fanaticos""",hate,español
2892,"""That makes sense now.""",clean,ingles
2893,"""Immigrants are parasitic scum""",hate,ingles
2894,"""Immigrants bring disease""",hate,ingles
2895,"""JAJAJAJA tremendo fail""",clean,español
2896,"""venezolanos invasores""",hate,español
2897,"""All lesbians are freaks""",hate,ingles
2898,"""This explanation is good.""",clean,ingles
2899,"""Good explanation overall.""",clean,ingles
2900,"""holaaaaa recién me conecto :3""",clean,español
2901,"""a qe hora termina?""",clean,español
2902,"""qué comentario tan malo""",toxic,español
2903,"""chinos plaga""",hate,español
2904,"""q onda loco ya empezo?""",clean,español
2905,"""sigue asi rey 💯""",clean,español
2906,"""wey tu logica se fue d sabatico""",toxic,español
2907,"""okupas violentos""",hate,español
2908,"""q comentario tan malito""",toxic,español
2909,"""Why is it that in the history of mankind where people of all color, creed and cultures have found a way to rise out of the ashes of oppression for their self betterment and self preservation, EXCEPT for the blacks??????????????! WHY? Please enlighten me to this unknown phenomena.""",toxic,ingles
2910,"""comentario todo mal""",toxic,español
2911,"""estás mal""",toxic,español
2912,"""siiii eso es todo 🙌""",clean,español
2913,"""Greedy kikes stop stealing""",hate,ingles
2914,"""All dykes are mistakes""",hate,ingles
2915,"""ese win ya casi cae 🤩""",clean,español
2916,"""ese personaje esta OP 😎""",clean,español
2917,"""pog ese momento 🔥""",clean,español
2918,"""All niggers are subhuman animals""",hate,ingles
2919,"""This was easy to understand.""",clean,ingles
2920,"""HOLA chat holaaaa 😊""",clean,español
2921,"""este vato cree q sabe y no sabe ni vrg 😂""",toxic,español
2922,"""This was simple and clear.""",clean,ingles
2923,"""CNN is such Bullcrap!""",toxic,ingles
2924,"""borregos socialistas""",hate,español
2925,"""I like the clarity here.""",clean,ingles
2926,"""I appreciate this explanation.""",clean,ingles
2927,"""qué pendejada bro""",toxic,español
2928,"""This explanation makes things clear.""",clean,ingles
2929,"""This is actually helpful.""",clean,ingles
2930,"""F buena run :)""",clean,español
2931,"""podemitas ratas""",hate,español
2932,"""otra vez diciendo tonterías""",toxic,español
2933,"""comentario basura""",toxic,español
2934,"""I agree with most of what you said.""",clean,ingles
2935,"""Law enforcement is not trained to shoot to apprehend. They are trained to shoot to kill. And I thank Wilson for killing that punk bitch.""",toxic,ingles
2936,"""bien ahi men siguele 💯""",clean,español
2937,"""saludos pana desde casa o/""",clean,español
2938,"""musulmanes terroristas""",hate,español
2939,"""q buena partida rey :D""",clean,español
2940,"""colombianos narcos""",hate,español
2941,"""I’m saving this for later.""",clean,ingles
2942,"""Helpful explanation, thanks.""",clean,ingles
2943,"""catalanes de mierda""",hate,español
2944,"""no sabes ni lo q dices 😂""",toxic,español
2945,"""africanos hambre""",hate,español
2946,"""This is explained nicely.""",clean,ingles
2947,"""JAJAJA ese final XD""",clean,español
2948,"""Ragheads should be banned from our country""",hate,ingles
2949,"""no aportas""",toxic,español
2950,"""I appreciate the clear explanation.""",clean,ingles
2951,"""lol, ""shoot to apprehend"". He is an idiot.""",toxic,ingles
